Instance,Terminal,Layer,X location,Y location,Voltage
_052_,VGND,li1,13.8000,38.0800,0.000004
_051_,VGND,li1,14.7200,32.6400,0.000001
_050_,VGND,li1,13.5700,38.0800,0.000004
_049_,VGND,li1,11.7300,43.5200,0.000008
_048_,VGND,li1,13.1100,32.6400,0.000001
_047_,VGND,li1,15.4100,32.6400,0.000001
_046_,VGND,li1,12.1900,27.2000,0.000003
_045_,VGND,li1,12.6500,21.7600,0.000003
_044_,VGND,li1,20.7000,21.7600,0.000002
_043_,VGND,li1,22.3100,27.2000,0.000002
_042_,VGND,li1,21.3900,16.3200,0.000005
_041_,VGND,li1,13.8000,16.3200,0.000006
_040_,VGND,li1,16.7900,16.3200,0.000005
_039_,VGND,li1,11.2700,16.3200,0.000006
